,,,,,,,,,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Height,Height,Height,Body Parts,Body Parts,Body Parts,Body Parts,Body Parts,,Outcomes,Outcomes,Outcomes,Outcomes,
Rk,Player,Nation,Pos,Squad,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
411,Helibelton Palacios\ac8b2421,co COL,DF,Elche,28-247,1993,15.8,709,556,153,13,0,58,8,19,0,0,0,0,435,118,156,51,481,26,140,0,548,0,10,28,33,Matches
412,Isaac Palazón Camacho\49dbab27,es ESP,FWMF,Rayo Vallecano,27-046,1994,16.8,566,543,23,11,2,160,25,15,8,3,4,0,344,84,138,462,29,39,4,2,420,4,8,24,19,Matches
413,Daniel Parejo\7460ca0d,es ESP,MF,Villarreal,32-301,1989,17.5,1314,1151,163,84,5,174,84,30,78,37,24,4,922,132,260,118,1152,30,0,4,1092,10,26,39,27,Matches
414,Raúl Parra\647d39d2,es ESP,DF,Cádiz,22-077,1999,0.1,9,8,1,0,0,0,0,1,0,0,0,0,5,1,3,1,6,1,1,0,6,0,0,2,0,Matches
415,Javier Pastore\881ef58c,ar ARG,MF,Elche,32-236,1989,4.3,207,199,8,3,0,55,4,5,1,0,0,1,144,27,36,12,180,7,4,2,157,1,1,10,6,Matches
416,Gabriel Paulista\b7ca5c51,br BRA,DF,Valencia,31-077,1990,11.3,412,364,48,38,0,51,23,0,0,0,0,0,253,42,117,54,309,35,2,3,336,1,4,7,1,Matches
417,Alfonso Pedraza\63f04c6c,es ESP,DF,Villarreal,25-308,1996,10.0,531,425,106,8,0,70,15,51,0,0,0,0,294,133,104,385,28,17,98,2,388,3,6,21,32,Matches
418,Pedri\0d9b2d31,es ESP,MF,Barcelona,19-078,2002,3.4,168,151,17,3,0,32,4,1,14,4,6,2,125,15,28,32,132,2,0,2,138,1,1,5,4,Matches
419,Pedrosa\112521d1,es ESP,DF,Espanyol,23-274,1998,20.5,902,723,179,20,1,117,20,58,4,1,1,0,492,220,190,617,86,35,155,1,682,1,21,29,39,Matches
420,Facundo Pellistri\ac7e7b1c,uy URU,MFFW,Alavés,20-053,2001,6.6,129,126,3,1,0,33,3,9,0,0,0,0,91,22,16,7,102,14,0,2,93,0,4,4,12,Matches
421,Rubén Peña\1f079188,es ESP,MFFW,Villarreal,30-208,1991,1.4,49,47,2,0,0,11,1,4,1,1,0,0,33,6,10,8,37,2,1,0,36,0,3,0,1,Matches
422,Alberto Perea\5496cc91,es ESP,MF,Cádiz,31-054,1990,8.1,324,298,26,5,0,47,11,32,8,6,1,1,207,51,66,49,255,7,13,0,240,0,7,12,9,Matches
423,Victor Perea\b7de5bad,es ESP,DF,Espanyol,21-316,2000,0.0,3,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,2,0,2,0,0,0,0,Matches
424,Iñigo Pérez\bc61cc65,es ESP,MF,Osasuna,34-024,1988,2.0,65,54,11,3,0,8,8,6,7,2,3,2,25,15,25,54,6,3,1,1,37,1,1,5,3,Matches
425,Juan Pérez\8f29e08b,es ESP,GK,Osasuna,25-211,1996,1.0,24,16,8,3,0,0,0,0,0,0,0,0,5,0,19,10,7,0,0,4,7,0,1,1,0,Matches
426,Lucas Pérez\a300ac7e,es ESP,FW,Cádiz,33-154,1988,1.0,30,26,4,1,0,12,2,1,3,2,1,0,19,6,5,24,3,1,0,1,22,0,1,0,3,Matches
427,Lucas Pérez\a300ac7e,es ESP,FW,Elche,33-154,1988,14.1,387,326,61,22,2,64,22,20,24,12,9,0,270,45,72,330,44,5,2,4,276,4,11,17,10,Matches
428,Njegoš Petrović\0cb29e91,rs SRB,MF,Granada,22-208,1999,0.2,12,12,0,0,0,1,0,0,0,0,0,0,12,0,0,0,12,0,0,0,12,0,0,0,0,Matches
429,Alex Petxa\97d08e60,es ESP,DFMF,Athletic Club,25-005,1997,1.0,92,76,16,4,0,9,0,3,0,0,0,0,54,14,24,7,66,4,12,0,71,1,6,1,3,Matches
430,Germán Pezzella\8c725b43,ar ARG,DF,Betis,30-229,1991,11.2,522,496,26,24,0,45,11,1,0,0,0,0,405,38,79,64,402,30,2,1,452,3,11,4,3,Matches
431,Pablo Piatti\48e89655,ar ARG,MFFW,Elche,32-317,1989,2.1,53,52,1,1,0,15,0,1,0,0,0,0,38,7,8,38,9,2,0,0,42,0,1,0,1,Matches
432,Cristiano Piccini\32c0491f,it ITA,DF,Valencia,29-138,1992,3.6,142,108,34,1,0,20,9,6,0,0,0,0,59,26,57,13,86,9,33,0,98,1,4,8,3,Matches
433,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,34-120,1987,10.3,373,367,6,4,2,73,5,1,1,1,0,0,264,47,62,171,154,29,1,0,296,2,8,13,10,Matches
434,Yeremi Pino\540ec57b,es ESP,MFFW,Villarreal,19-114,2002,13.5,372,366,6,1,0,73,3,17,1,0,0,0,288,52,32,34,299,19,2,6,291,1,4,16,20,Matches
435,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,35-009,1987,16.4,1119,1077,42,35,0,106,54,0,0,0,0,0,858,80,181,77,931,58,5,3,1003,2,8,16,3,Matches
436,Pere Pons\29b61deb,es ESP,MF,Alavés,28-356,1993,10.4,278,263,15,5,0,55,6,2,0,0,0,0,206,30,42,37,216,9,1,2,205,3,4,14,10,Matches
437,Portu\1bda5842,es ESP,FWMF,Real Sociedad,29-266,1992,11.5,326,311,15,1,3,59,4,23,6,3,0,0,234,50,42,12,289,11,5,2,237,1,1,14,16,Matches
438,Sergio Postigo\474ecac8,es ESP,DF,Levante,33-099,1988,4.3,193,189,4,4,0,21,5,0,0,0,0,0,137,14,42,16,161,11,0,0,158,0,3,4,2,Matches
439,Darío Poveda\cbdf7d5c,es ESP,FWMF,Getafe,24-335,1997,4.2,82,78,4,0,0,24,3,6,0,0,0,0,51,11,20,7,58,6,0,1,51,1,5,5,2,Matches
440,José Pozo\fc8b614b,es ESP,MF,Rayo Vallecano,25-333,1996,0.8,52,52,0,0,1,12,2,1,0,0,0,0,37,8,7,4,44,3,0,0,45,3,1,0,0,Matches
441,Abdón Prats\d1b060e2,es ESP,FW,Mallorca,29-066,1992,4.4,97,85,12,0,0,32,3,2,0,0,0,0,46,30,21,45,21,10,0,6,70,0,2,4,6,Matches
442,Javi Puado\2683eda7,es ESP,MFFW,Espanyol,23-262,1998,11.9,313,306,7,0,0,78,2,8,0,0,0,0,240,48,25,32,244,18,4,6,257,2,6,7,18,Matches
443,Pubill\365113c0,es ESP,DF,Levante,18-236,2003,2.8,131,97,34,3,0,17,1,3,0,0,0,0,72,42,17,7,87,2,31,1,105,0,3,3,8,Matches
444,Antonio Puertas\c77a8043,es ESP,MFFW,Granada,29-355,1992,14.4,380,369,11,1,0,101,12,16,1,0,0,0,238,65,77,72,250,23,9,5,264,0,14,19,24,Matches
445,Riqui Puig\f090a37a,es ESP,MF,Barcelona,22-182,1999,3.4,264,259,5,4,0,25,3,0,1,0,0,0,240,13,11,9,253,0,0,2,249,0,2,7,1,Matches
446,Yacine Qasmi\3b3cbebb,ma MAR,MF,Rayo Vallecano,31-039,1991,0.0,3,3,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,Matches
447,Quini\7a538238,es ESP,DF,Granada,32-140,1989,14.9,550,430,120,4,0,76,12,29,0,0,0,0,250,140,160,48,337,34,116,2,371,2,20,15,27,Matches
448,Dani Raba\ea6a7ab4,es ESP,MF,Granada,26-105,1995,0.2,3,3,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,3,0,0,0,0,Matches
449,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,26-105,1995,1.0,43,32,11,3,1,10,3,3,4,2,2,0,30,2,11,31,10,1,1,0,30,0,1,1,0,Matches
450,Uroš Račić\faed84db,rs SRB,MF,Valencia,23-331,1998,6.3,213,210,3,2,1,48,12,2,0,0,0,0,119,28,66,22,152,22,0,4,154,0,10,6,8,Matches
451,Nemanja Radoja\b5dd3469,rs SRB,MF,Levante,29-005,1993,7.2,266,256,10,7,0,60,5,0,0,0,0,0,188,39,39,48,190,15,2,1,221,0,4,6,10,Matches
452,Rafinha\0c2ac3cb,br BRA,MF,Real Sociedad,28-364,1993,2.4,95,94,1,1,0,19,2,2,0,0,0,0,83,5,7,78,12,3,0,2,83,0,2,1,2,Matches
453,Antonio Raillo\b857bd29,es ESP,DF,Mallorca,30-126,1991,2.0,68,64,4,3,0,7,1,0,0,0,0,0,49,9,10,12,47,6,0,0,61,0,0,1,0,Matches
454,Ivan Rakitić\89f951b5,hr CRO,MF,Sevilla,33-338,1988,13.5,939,859,80,48,0,96,66,20,21,1,15,2,672,98,169,99,783,25,10,8,815,1,21,21,14,Matches
455,Jonás Ramalho\be3a0121,es ESP,DF,Osasuna,28-246,1993,1.0,33,23,10,0,0,5,0,1,0,0,0,0,12,7,14,1,17,2,10,0,18,0,3,0,4,Matches
456,Sandro Ramírez\833fb62e,es ESP,FW,Getafe,26-217,1995,11.0,263,242,21,3,1,66,6,16,4,4,0,0,186,42,35,25,200,18,3,7,195,1,4,8,15,Matches
457,Lluís Recasens\c31ea173,es ESP,DF,Espanyol,20-073,2001,0.5,12,12,0,0,0,1,0,0,0,0,0,0,7,2,3,2,8,1,0,0,8,0,0,0,0,Matches
458,Manolo Reina\605eb473,es ESP,GK,Mallorca,36-316,1985,18.0,545,323,222,70,1,30,25,0,0,0,0,0,235,12,298,46,411,0,0,66,350,5,24,4,1,Matches
459,Karim Rekik\3376a776,nl NED,DF,Sevilla,27-071,1994,9.6,623,585,38,6,1,48,6,4,0,0,0,0,506,59,58,457,93,29,32,0,565,2,7,5,7,Matches
460,Álex Remiro\374ee424,es ESP,GK,Real Sociedad,26-324,1995,19.0,624,448,176,53,0,34,19,0,0,0,0,0,326,26,272,74,450,1,0,70,477,2,22,6,1,Matches
461,Nico Ribaudo\ce8039aa,es ESP,MFFW,Espanyol,20-306,2001,8.6,304,290,14,3,1,57,10,6,9,8,0,0,229,24,51,28,253,10,2,4,253,1,4,5,7,Matches
462,Diego Rico\d9ba39fc,es ESP,DF,Real Sociedad,28-353,1993,7.5,471,375,96,13,0,59,4,12,2,1,0,0,261,101,109,342,18,20,81,1,363,3,6,22,18,Matches
463,Sergio Rico\5f0241b2,es ESP,GK,Mallorca,28-163,1993,1.0,16,10,6,2,0,0,1,0,0,0,0,0,4,1,11,1,8,0,0,6,9,0,1,1,0,Matches
464,Luis Rioja\eb3dd471,es ESP,MFFW,Alavés,28-118,1993,21.5,549,516,33,14,0,117,17,60,10,5,3,0,353,89,107,435,65,17,9,5,347,3,12,28,34,Matches
465,Rober\c00097d2,es ESP,DF,Levante,26-360,1995,7.9,320,310,10,10,0,36,8,0,0,0,0,0,205,41,74,55,232,23,0,6,255,2,8,10,8,Matches
466,Sergi Roberto\335fa267,es ESP,MFDF,Barcelona,30-004,1992,4.4,268,248,20,9,0,31,2,7,0,0,0,0,217,23,28,45,201,10,11,0,241,0,5,4,3,Matches
467,Rubén Rochina\ecd8c01e,es ESP,MFFW,Granada,30-325,1991,7.6,332,301,31,11,2,58,22,14,16,7,4,0,185,48,99,286,24,8,3,4,233,4,10,16,8,Matches
468,Enzo Roco\37f827ec,cl CHI,DF,Elche,29-179,1992,15.6,605,571,34,34,0,62,21,0,0,0,0,0,424,74,107,79,460,42,0,5,519,1,11,11,5,Matches
469,Rodrigo\85bed4ee,es ESP,FW,Betis,21-271,2000,7.7,337,333,4,1,1,50,3,13,1,0,0,0,277,26,34,305,26,3,2,0,277,0,7,16,8,Matches
470,Kévin Rodrigues\f1bed920,pt POR,DFFW,Rayo Vallecano,27-343,1994,2.2,89,72,17,2,0,8,4,4,1,1,0,0,50,21,18,56,15,4,14,0,66,0,4,6,0,Matches
471,Óscar Rodríguez Arnaiz\19709006,es ESP,FWMF,Sevilla,23-228,1998,4.6,209,192,17,4,1,26,14,7,12,1,8,0,145,21,43,27,170,7,1,2,165,0,3,6,6,Matches
472,Óscar Rodríguez Arnaiz\19709006,es ESP,FWDF,Getafe,23-228,1998,1.3,47,39,8,5,0,7,2,2,2,1,0,0,30,6,11,5,39,1,0,1,38,0,0,0,2,Matches
473,Ángel Rodríguez\8cfc2f69,es ESP,FW,Mallorca,34-291,1987,9.3,136,130,6,0,2,39,3,4,0,0,0,0,84,28,24,17,102,8,1,5,94,1,4,6,7,Matches
474,Dani Rodríguez\70f8e0bd,es ESP,FWMF,Mallorca,33-250,1988,19.6,583,547,36,12,2,141,21,23,14,6,1,1,396,71,116,106,422,26,4,5,436,3,15,18,26,Matches
475,Guido Rodríguez\34e393f2,ar ARG,MF,Betis,27-305,1994,15.9,810,773,37,36,0,141,15,2,0,0,0,0,572,107,131,73,672,51,1,2,693,1,10,19,15,Matches
476,Rodrygo\8f5e92a6,br BRA,FW,Real Madrid,21-033,2001,6.7,295,281,14,2,0,48,2,13,8,3,3,0,229,33,33,21,252,11,4,4,245,3,4,8,9,Matches
477,Leonardo Román\924ff27e,es ESP,GK,Mallorca,21-220,2000,2.0,69,46,23,7,0,7,3,0,0,0,0,0,34,5,30,2,58,0,0,6,49,0,2,2,0,Matches
478,Iván Romero\2fbe6af0,es ESP,FW,Sevilla,20-307,2001,1.9,32,28,4,1,0,6,0,0,0,0,0,0,26,5,1,2,28,1,0,1,25,0,1,0,3,Matches
479,Rubén\35d4f151,es ESP,DF,Espanyol,21-007,2001,0.2,10,10,0,0,0,4,0,0,0,0,0,0,3,6,1,0,7,3,0,0,3,0,1,2,1,Matches
480,Aitor Ruibal\a55d8df5,es ESP,FWDF,Betis,25-326,1996,5.7,182,168,14,1,0,37,0,12,0,0,0,0,139,27,16,10,154,4,13,0,141,2,3,5,11,Matches
481,Isma Ruiz\6e36226f,es ESP,MF,Granada,20-362,2001,2.0,64,63,1,1,0,15,1,0,0,0,0,0,52,5,7,7,50,4,0,1,54,0,0,3,0,Matches
482,Víctor Ruiz\b3dc6eca,es ESP,DF,Betis,33-017,1989,11.1,608,583,25,22,0,74,19,0,0,0,0,0,454,36,118,423,117,39,3,4,517,2,8,10,6,Matches
483,Gerónimo Rulli\625c144a,ar ARG,GK,Villarreal,29-267,1992,21.0,845,651,194,56,0,55,19,0,0,0,0,0,570,40,235,141,582,1,0,108,695,1,21,14,0,Matches
484,Franco Russo\b75ac54b,ar ARG,DF,Mallorca,27-109,1994,14.4,608,570,38,33,0,89,16,0,0,0,0,0,382,63,163,69,461,50,1,3,469,0,12,16,8,Matches
485,Mathew Ryan\4535e4bb,au AUS,GK,Real Sociedad,29-309,1992,3.0,107,74,33,13,0,8,2,0,0,0,0,0,42,6,59,13,70,0,1,14,68,0,3,1,1,Matches
486,Youssouf Sabaly\fbbb9269,sn SEN,DF,Betis,28-343,1993,1.0,47,39,8,1,0,2,0,2,0,0,0,0,29,11,7,2,35,2,7,0,39,0,0,0,2,Matches
487,Salvi\405f267a,es ESP,MFFW,Cádiz,30-318,1991,13.8,309,285,24,5,0,49,7,42,6,0,4,0,153,70,86,36,246,8,13,1,187,1,6,16,21,Matches
488,Fede San Emeterio\efecd633,es ESP,MF,Cádiz,24-332,1997,2.0,59,56,3,1,0,8,2,0,0,0,0,0,39,8,12,7,42,7,0,0,48,0,1,1,1,Matches
489,Oihan Sancet\bdb624a3,es ESP,FW,Athletic Club,21-292,2000,10.1,316,309,7,0,0,69,5,4,1,0,0,0,235,37,44,31,259,10,3,6,242,1,7,20,11,Matches
490,Antonio Sánchez\a254bbe0,es ESP,FWMF,Mallorca,25-041,1997,7.6,213,205,8,4,0,46,6,7,0,0,0,0,142,42,29,47,153,4,4,2,153,1,8,12,8,Matches
491,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,35-103,1986,15.4,670,633,37,31,0,72,27,0,0,0,0,0,426,61,183,62,532,48,3,3,527,2,20,11,6,Matches
492,Juan Sánchez\ff4f78e1,es ESP,MF,Sevilla,18-180,2003,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,2,0,3,1,0,0,2,0,0,0,0,Matches
493,Manuel Sánchez\ffacd3d5,es ESP,DF,Osasuna,21-171,2000,15.1,647,508,139,4,0,98,14,30,0,0,0,0,351,148,148,395,85,24,135,3,484,2,7,25,32,Matches
494,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,35-262,1986,5.3,186,184,2,0,1,35,6,6,0,0,0,0,99,45,42,28,133,13,1,0,132,1,2,6,9,Matches
495,Sergio Santos\cf59e05f,es ESP,DF,Real Madrid,21-039,2001,0.1,7,6,1,0,0,0,0,1,0,0,0,0,5,1,1,0,6,0,1,0,7,0,0,0,0,Matches
496,Alvaro Sanz\eaefa2d0,es ESP,MFFW,Barcelona,20-362,2001,0.3,14,13,1,0,0,2,0,0,0,0,0,0,12,1,1,1,12,0,1,0,12,0,0,0,1,Matches
497,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,24-287,1997,2.9,109,86,23,4,1,16,4,6,0,0,0,0,53,24,32,11,70,4,19,0,79,1,5,3,3,Matches
498,Esteban Saveljich\79f2a5f5,me MNE,DF,Rayo Vallecano,30-267,1991,17.2,510,493,17,15,0,56,13,3,0,0,0,0,387,38,85,62,387,34,2,0,435,2,11,4,7,Matches
499,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,31-034,1991,13.1,702,681,21,17,0,61,34,2,0,0,0,0,513,71,118,49,580,46,4,2,599,1,14,17,10,Matches
500,Valentino Scotta\98529579,es ESP,DF,Sevilla,20-185,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
501,Aleksandar Sedlar\a35134ae,rs SRB,DFMF,Mallorca,30-060,1991,4.3,157,152,5,4,0,28,2,0,0,0,0,0,100,22,35,17,113,17,0,2,125,1,6,2,5,Matches
502,Javier Serrano\0a8fd9cb,es ESP,MF,Atlético Madrid,19-026,2003,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
503,Nicolás Serrano\2ad0e5e5,es ESP,MFFW,Athletic Club,18-343,2003,2.2,73,65,8,1,0,10,1,5,4,3,1,0,45,15,13,54,14,3,2,0,46,0,2,4,9,Matches
504,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,37-330,1984,7.2,474,412,62,39,3,63,20,8,23,7,5,0,340,52,82,51,408,11,0,2,397,2,3,12,8,Matches
505,David Silva\e2716bd0,es ESP,MF,Real Sociedad,36-034,1986,9.1,441,430,11,9,2,69,6,3,0,0,0,0,361,40,40,358,65,13,1,0,385,0,7,12,10,Matches
506,Jonathan Silva\f2308b33,ar ARG,DFMF,Getafe,27-227,1994,2.4,88,78,10,1,0,10,1,5,0,0,0,0,49,16,23,73,3,3,9,0,61,0,1,7,7,Matches
507,Rui Silva\ea83bfa6,pt POR,GK,Betis,28-004,1994,14.0,434,284,150,48,0,16,6,0,0,0,0,0,224,12,198,228,121,0,0,62,316,1,14,7,2,Matches
508,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,24-245,1997,19.0,525,352,173,31,1,15,12,0,0,0,0,0,275,20,230,51,350,1,0,104,387,2,18,6,0,Matches
509,Antonio Sivera\9970da54,es ESP,GK,Alavés,25-184,1996,2.1,72,38,34,6,0,6,4,0,0,0,0,0,15,1,56,8,52,0,0,4,38,1,6,1,1,Matches
510,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,29-255,1992,13.4,299,282,17,2,0,73,4,7,0,0,0,0,192,58,49,30,219,22,4,7,223,2,6,13,14,Matches
511,Rubén Sobrino\19b776e9,es ESP,MF,Valencia,29-255,1992,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
512,Augusto Solari\3ca6106c,ar ARG,MFDF,Celta Vigo,30-039,1992,4.6,249,229,20,1,0,41,8,22,1,0,1,0,149,43,57,7,209,13,17,1,171,1,8,7,12,Matches
513,Roberto Soldado\9d66fbe3,es ESP,FW,Levante,36-260,1985,6.3,120,107,13,0,0,23,4,4,0,0,0,0,68,36,16,9,95,8,0,3,82,0,1,11,4,Matches
514,Carlos Soler\fed17f5a,es ESP,MF,Valencia,25-040,1997,14.4,472,359,113,54,1,61,38,27,55,19,27,3,247,71,154,69,372,19,1,3,327,2,16,12,20,Matches
515,Son\037dbd30,es ESP,DF,Levante,27-318,1994,8.3,445,353,92,10,0,36,17,17,0,0,0,0,228,116,101,50,293,17,82,0,334,7,10,19,15,Matches
516,David Soria\8f8c6934,es ESP,GK,Getafe,28-313,1993,22.9,718,448,270,97,0,27,29,0,0,0,0,0,138,26,554,13,561,0,0,49,386,3,27,7,0,Matches
517,Alberto Soro\452c3055,es ESP,MFFW,Granada,22-339,1999,5.8,153,145,8,2,1,44,3,6,1,0,1,0,107,25,21,114,24,7,0,0,113,0,2,8,9,Matches
518,Hugo Sotelo\3aa74860,es ESP,MF,Celta Vigo,18-054,2003,0.0,2,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,Matches
519,Damián Suárez\ba5004e1,uy URU,DFMF,Getafe,33-290,1988,19.3,990,732,258,54,0,102,69,59,22,9,5,5,430,194,366,81,661,44,182,6,690,2,22,32,46,Matches
520,Denis Suárez\12c50af5,es ESP,MF,Celta Vigo,28-036,1994,18.0,1132,1013,119,40,7,146,43,28,50,15,23,7,810,122,200,151,930,27,8,5,889,1,16,39,33,Matches
521,Luis Suárez\a6154613,uy URU,FW,Atlético Madrid,35-018,1987,14.5,337,313,24,0,2,85,7,8,0,0,0,0,208,79,50,54,247,16,0,8,246,4,5,20,17,Matches
522,Mario Suárez\7106f0a0,es ESP,DFMF,Rayo Vallecano,34-352,1987,1.0,28,26,2,2,0,4,0,0,0,0,0,0,18,5,5,2,23,2,0,0,22,0,0,2,0,Matches
523,Suso\4e219ad2,es ESP,FW,Sevilla,28-084,1993,4.3,186,176,10,2,0,35,9,10,5,2,0,0,129,27,30,157,18,4,3,1,142,1,8,8,6,Matches
524,Mamadou Sylla\e5ec95f8,sn SEN,FW,Rayo Vallecano,27-328,1994,0.7,14,13,1,0,0,5,1,1,0,0,0,0,4,4,6,0,8,2,0,1,8,0,1,0,1,Matches
525,Mamadou Sylla\e5ec95f8,sn SEN,FW,Alavés,27-328,1994,4.4,67,63,4,0,0,21,4,7,0,0,0,0,35,16,16,3,44,9,0,0,38,0,5,2,5,Matches
526,Alexander Sørloth\e92cd3f7,no NOR,FW,Real Sociedad,26-068,1995,7.6,193,181,12,1,1,61,1,4,1,0,0,0,130,34,29,106,46,13,1,1,138,1,2,7,9,Matches
527,Tachi\8b625720,es ESP,DF,Alavés,24-154,1997,2.7,85,72,13,6,0,17,5,3,0,0,0,0,32,10,43,2,64,8,7,0,55,1,3,3,0,Matches
528,Renato Tapia\34269bdf,pe PER,MF,Celta Vigo,26-198,1995,12.4,663,628,35,34,0,88,29,2,0,0,0,0,428,88,147,67,517,46,1,6,521,4,15,15,19,Matches
529,Cristian Tello\72a99e38,es ESP,FWMF,Betis,30-184,1991,5.1,196,192,4,1,0,28,2,10,2,0,2,0,139,40,17,45,138,8,1,1,144,1,0,12,10,Matches
530,Nahuel Tenaglia\66654daa,ar ARG,DF,Alavés,25-355,1996,0.4,15,12,3,0,0,1,0,0,0,0,0,0,4,5,6,1,9,2,3,0,7,0,0,0,1,Matches
531,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,29-287,1992,20.0,777,609,168,39,0,60,14,0,0,0,0,0,549,28,200,163,525,0,0,81,672,1,12,7,1,Matches
532,David Timor\174651c8,es ESP,MF,Getafe,32-117,1989,3.8,176,159,17,10,0,24,15,1,7,4,2,0,99,25,52,143,8,18,0,1,140,0,2,2,0,Matches
533,Raúl de Tomás\02ef8778,es ESP,FW,Espanyol,27-117,1994,20.5,444,417,27,3,1,119,34,16,0,0,0,0,318,57,69,85,324,12,2,11,362,3,4,16,11,Matches
534,Raúl Torrente\4d753a3f,es ESP,DF,Granada,20-347,2001,9.9,411,398,13,13,0,39,18,0,0,0,0,0,265,27,119,285,87,26,0,0,305,1,12,6,8,Matches
535,Ferrán Torres\9e1035f8,es ESP,FWMF,Barcelona,21-347,2000,2.0,89,82,7,2,0,19,0,0,1,0,0,0,71,11,7,3,81,2,1,0,77,0,1,3,6,Matches
536,Óliver Torres\58a9a4d9,es ESP,MFFW,Sevilla,27-093,1994,6.5,349,336,13,3,1,52,22,3,3,0,3,0,248,25,76,17,312,11,4,4,288,1,4,9,7,Matches
537,Pau Torres\532e1e4f,es ESP,DF,Villarreal,25-026,1997,20.0,1309,1254,55,55,2,141,45,0,0,0,0,0,1005,83,221,1079,158,43,0,8,1143,3,21,27,14,Matches
538,Roberto Torres\d733aa38,es ESP,MFFW,Osasuna,32-341,1989,6.2,302,255,47,16,2,40,25,25,22,10,9,1,146,62,94,64,213,10,9,3,186,1,8,17,22,Matches
539,Lucas Torró\0e4fef6e,es ESP,MF,Osasuna,27-207,1994,18.9,789,780,9,7,0,174,24,5,0,0,0,0,527,98,164,82,558,79,0,3,613,2,10,26,15,Matches
540,Adama Traoré\9a28eba4,es ESP,FW,Barcelona,26-017,1996,0.7,25,25,0,0,0,5,0,3,0,0,0,0,18,4,3,2,22,0,0,0,20,0,0,1,0,Matches
541,Óscar Trejo\fc647b34,ar ARG,MF,Rayo Vallecano,33-291,1988,14.5,681,576,105,43,2,121,21,32,45,23,11,6,465,70,146,44,589,25,3,4,518,4,12,20,17,Matches
542,Manu Trigueros\963829d0,es ESP,MFFW,Villarreal,30-117,1991,14.8,716,676,40,23,3,133,7,12,6,3,0,1,518,106,92,190,468,29,2,13,571,4,10,33,24,Matches
543,Kieran Trippier\21512407,eng ENG,DF,Atlético Madrid,31-145,1990,10.8,771,643,128,9,1,67,30,27,6,0,6,0,398,194,179,38,554,37,113,2,608,2,11,32,15,Matches
544,Beñat Turrientes\068f4dec,es ESP,MF,Real Sociedad,20-011,2002,2.3,94,91,3,2,0,9,3,1,1,0,0,1,72,11,11,12,73,7,0,2,81,1,0,3,1,Matches
545,Samuel Umtiti\3eed9821,fr FRA,DF,Barcelona,28-089,1993,1.0,50,47,3,0,0,5,3,0,0,0,0,0,34,4,12,38,5,2,3,0,42,0,1,0,1,Matches
546,Enes Ünal\f8eca1b6,tr TUR,FW,Getafe,24-277,1997,16.7,375,357,18,1,0,150,7,10,1,1,0,0,200,88,87,24,229,45,0,12,246,3,7,13,18,Matches
547,Myrto Uzuni\01da7812,al ALB,MF,Granada,26-256,1995,0.9,8,8,0,0,0,2,0,0,0,0,0,0,6,1,1,2,5,1,0,0,6,0,0,0,1,Matches
548,Álvaro Vadillo\61b62b33,es ESP,MFDF,Espanyol,27-152,1994,0.1,11,9,2,1,0,2,1,0,0,0,0,0,6,1,4,0,9,1,1,0,7,0,0,1,1,Matches
549,Óscar Valentín\592f3158,es ESP,MF,Rayo Vallecano,27-175,1994,14.5,626,609,17,16,0,129,26,1,1,0,1,0,458,69,99,77,497,34,0,2,534,0,9,14,11,Matches
550,Germán Valera\84f55b4a,es ESP,FWMF,Real Sociedad,19-332,2002,0.6,17,17,0,0,0,2,0,0,0,0,0,0,16,1,0,16,1,0,0,0,14,0,1,0,0,Matches
551,Martin Valjent\f2c6ac01,sk SVK,DF,Mallorca,26-062,1995,20.3,762,711,51,47,0,94,29,1,0,0,0,0,539,47,176,186,491,55,1,4,638,3,13,12,7,Matches
