,,,,,,,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Expected,Expected,Expected,Expected,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
321,Wesley Moraes\bfae110f,br BRA,FW,Aston Villa,25-077,1996,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
322,Tyler Morton\2bc28bb9,eng ENG,MF,Liverpool,19-103,2002,2,1,66,0.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
323,Mason Mount\9674002f,eng ENG,MFFW,Chelsea,23-032,1999,21,16,1438,16.0,7,6,6,1,1,2,0,0.44,0.38,0.81,0.38,0.75,6.1,5.4,4.2,9.5,0.38,0.26,0.64,0.34,0.59,Matches
324,Lucas Moura\2b622f01,br BRA,FWMF,Tottenham,29-182,1992,20,16,1409,15.7,2,4,2,0,0,2,0,0.13,0.26,0.38,0.13,0.38,3.3,3.3,3.0,6.3,0.21,0.19,0.40,0.21,0.40,Matches
325,João Moutinho\f5a00fa4,pt POR,MF,Wolves,35-156,1986,21,20,1749,19.4,2,1,2,0,0,2,0,0.10,0.05,0.15,0.10,0.15,0.8,0.8,1.8,2.6,0.04,0.09,0.14,0.04,0.14,Matches
326,Bali Mumba\2d760d7b,eng ENG,DF,Norwich City,20-126,2001,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
327,Jacob Murphy\de112b84,eng ENG,DFMF,Newcastle Utd,26-352,1995,18,7,818,9.1,1,1,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22,1.1,1.1,0.9,2.0,0.13,0.10,0.23,0.13,0.23,Matches
328,Enock Mwepu\1d5cab82,zm ZAM,MF,Brighton,24-041,1998,11,7,639,7.1,1,3,1,0,0,1,0,0.14,0.42,0.56,0.14,0.56,1.4,1.4,1.1,2.5,0.20,0.15,0.35,0.20,0.35,Matches
329,Vitaliy Mykolenko\30d4a2e5,ua UKR,DF,Everton,22-258,1999,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
330,Marvelous Nakamba\de5b5570,zw ZIM,MF,Aston Villa,28-023,1994,12,8,758,8.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
331,Wilfred Ndidi\6b47c5db,ng NGA,MFDF,Leicester City,25-057,1996,14,14,1260,14.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.9,0.9,0.0,0.9,0.06,0.00,0.06,0.06,0.06,Matches
332,Tanguy Ndombele\5cdddffa,fr FRA,MF,Tottenham,25-045,1996,9,6,484,5.4,1,1,1,0,0,1,0,0.19,0.19,0.37,0.19,0.37,0.5,0.5,0.4,0.9,0.09,0.07,0.16,0.09,0.16,Matches
333,Reiss Nelson\c5bdb6e3,eng ENG,FW,Arsenal,22-063,1999,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.16,0.18,0.35,0.16,0.35,Matches
334,Rúben Neves\44bfb6c5,pt POR,MF,Wolves,24-335,1997,20,18,1616,18.0,2,1,2,0,0,8,0,0.11,0.06,0.17,0.11,0.17,0.7,0.7,1.5,2.2,0.04,0.08,0.12,0.04,0.12,Matches
335,Jeremy Ngakia\3631ad41,eng ENG,DF,Watford,21-157,2000,12,5,571,6.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.01,0.05,0.05,0.01,0.05,Matches
336,Saúl Ñíguez\c14bc029,es ESP,MFFW,Chelsea,27-082,1994,6,2,165,1.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.07,0.00,0.07,0.07,0.07,Matches
337,Eddie Nketiah\a53649b7,eng ENG,MFFW,Arsenal,22-257,1999,5,0,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.3,0.7,0.48,0.43,0.91,0.48,0.91,Matches
338,Nicolas Nkoulou\93cf32a8,cm CMR,DF,Watford,31-321,1990,3,2,168,1.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
339,Mark Noble\ff527768,eng ENG,MF,West Ham,34-279,1987,4,1,96,1.1,1,0,0,1,2,0,0,0.94,0.00,0.94,0.00,0.00,1.5,0.0,0.0,0.0,1.42,0.00,1.42,0.00,0.00,Matches
340,Mathias Normann\8996350d,no NOR,MF,Norwich City,25-259,1996,10,9,720,8.0,1,1,1,0,0,4,0,0.12,0.12,0.25,0.12,0.25,0.7,0.7,0.4,1.1,0.09,0.05,0.14,0.09,0.14,Matches
341,Christian Nørgaard\df0a4c90,dk DEN,MF,Brentford,27-338,1994,23,23,2036,22.6,1,2,1,0,0,6,0,0.04,0.09,0.13,0.04,0.13,2.3,2.3,2.0,4.3,0.10,0.09,0.19,0.10,0.19,Matches
342,Angelo Ogbonna\74b2cd7e,it ITA,DF,West Ham,33-264,1988,11,11,921,10.2,1,0,1,0,0,1,0,0.10,0.00,0.10,0.10,0.10,0.3,0.3,0.0,0.3,0.03,0.00,0.03,0.03,0.03,Matches
343,Michael Olise\c4486bac,fr FRA,FWMF,Crystal Palace,20-061,2001,16,5,560,6.2,2,4,2,0,0,2,0,0.32,0.64,0.96,0.32,0.96,0.7,0.7,2.0,2.7,0.12,0.32,0.44,0.12,0.44,Matches
344,Andrew Omobamidele\c393a6c4,ie IRL,DF,Norwich City,19-233,2002,5,4,382,4.2,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,0.3,0.3,0.0,0.3,0.08,0.00,0.08,0.08,0.08,Matches
345,Tyler Onyango\d86a1f3e,eng ENG,MFFW,Everton,18-344,2003,3,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.10,0.00,0.10,0.10,0.10,Matches
346,Frank Onyeka\2944f86f,ng NGA,MF,Brentford,24-041,1998,18,12,1012,11.2,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.2,1.4,0.11,0.02,0.13,0.11,0.13,Matches
347,Divock Origi\43a166b4,be BEL,FW,Liverpool,26-299,1995,3,0,41,0.5,2,0,2,0,0,0,0,4.39,0.00,4.39,4.39,4.39,0.7,0.7,0.0,0.7,1.49,0.00,1.49,1.49,1.49,Matches
348,Alex Oxlade-Chamberlain\38c7feef,eng ENG,MFFW,Liverpool,28-180,1993,16,8,724,8.0,2,1,2,0,0,0,0,0.25,0.12,0.37,0.25,0.37,1.1,1.1,0.9,2.0,0.13,0.12,0.25,0.13,0.25,Matches
349,Cole Palmer\dc7f8a28,eng ENG,FWMF,Manchester City,19-281,2002,4,1,123,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.23,0.17,0.39,0.23,0.39,Matches
350,Emerson Palmieri\e0bc6fdc,it ITA,DF,Chelsea,27-192,1994,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
351,Thomas Partey\529f49ab,gh GHA,MF,Arsenal,28-243,1993,17,16,1414,15.7,1,0,1,0,0,4,0,0.06,0.00,0.06,0.06,0.06,1.6,1.6,0.7,2.2,0.10,0.04,0.14,0.10,0.14,Matches
352,João Pedro\e8832875,br BRA,MFFW,Watford,20-138,2001,17,6,820,9.1,2,1,2,0,0,1,0,0.22,0.11,0.33,0.22,0.33,2.0,2.0,2.0,4.0,0.22,0.22,0.44,0.22,0.44,Matches
353,Nicolas Pépé\57e3f0c7,ci CIV,FWMF,Arsenal,26-258,1995,9,5,505,5.6,0,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,1.6,1.6,1.6,3.3,0.29,0.29,0.58,0.29,0.58,Matches
354,Ricardo Pereira\75a72a99,pt POR,DF,Leicester City,28-128,1993,8,8,595,6.6,0,2,0,0,0,1,0,0.00,0.30,0.30,0.00,0.30,0.3,0.3,1.1,1.4,0.05,0.17,0.22,0.05,0.22,Matches
355,Ayoze Pérez\819aa8e7,es ESP,FWMF,Leicester City,28-203,1993,8,3,220,2.4,0,2,0,0,0,0,1,0.00,0.82,0.82,0.00,0.82,1.0,1.0,0.7,1.7,0.43,0.27,0.69,0.43,0.69,Matches
356,Sonny Perkins\87f12e30,eng ENG,MF,West Ham,18-001,2004,1,0,4,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
357,Romain Perraud\6dfd8f05,fr FRA,DF,Southampton,24-142,1997,12,11,972,10.8,0,1,0,0,0,1,0,0.00,0.09,0.09,0.00,0.09,0.5,0.5,0.5,1.0,0.05,0.04,0.09,0.05,0.09,Matches
358,Kalvin Phillips\4f565d77,eng ENG,MF,Leeds United,26-071,1995,12,12,999,11.1,0,1,0,0,0,2,0,0.00,0.09,0.09,0.00,0.09,0.5,0.5,0.2,0.7,0.05,0.02,0.06,0.05,0.06,Matches
359,Jaden Philogene Bidace\19f4d211,eng ENG,FW,Aston Villa,19-269,2002,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
360,Jordan Pickford\4806ec67,eng ENG,GK,Everton,27-341,1994,20,20,1800,20.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
361,Erik Pieters\1ef37668,nl NED,DF,Burnley,33-188,1988,7,4,382,4.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.04,0.00,0.04,0.04,0.04,Matches
362,Ethan Pinnock\e541326e,jm JAM,DF,Brentford,28-258,1993,23,23,1954,21.7,1,1,1,0,0,0,0,0.05,0.05,0.09,0.05,0.09,1.5,1.5,1.2,2.7,0.07,0.06,0.13,0.07,0.13,Matches
363,Daniel Podence\7fcc71d8,pt POR,FWMF,Wolves,26-113,1995,16,8,789,8.8,0,2,0,0,0,1,0,0.00,0.23,0.23,0.00,0.23,1.1,1.1,2.3,3.4,0.12,0.27,0.39,0.12,0.39,Matches
364,Paul Pogba\867239d3,fr FRA,MFFW,Manchester Utd,28-333,1993,10,8,721,8.0,1,7,1,0,0,4,1,0.12,0.87,1.00,0.12,1.00,1.9,1.9,1.4,3.3,0.23,0.17,0.41,0.23,0.41,Matches
365,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,29-298,1992,18,18,1620,18.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.01,0.00,0.01,Matches
366,Teemu Pukki\0745b37d,fi FIN,FW,Norwich City,31-319,1990,22,22,1905,21.2,6,1,4,2,2,3,0,0.28,0.05,0.33,0.19,0.24,5.3,3.8,1.1,4.8,0.25,0.05,0.30,0.18,0.23,Matches
367,Christian Pulisic\1bf33a9a,us USA,FWMF,Chelsea,23-146,1998,12,8,756,8.4,3,0,3,0,0,1,0,0.36,0.00,0.36,0.36,0.36,2.4,2.4,0.5,2.9,0.29,0.06,0.35,0.29,0.35,Matches
368,Przemysław Płacheta\3c33f9d9,pl POL,FWMF,Norwich City,23-325,1998,8,6,428,4.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.3,0.8,0.10,0.07,0.17,0.10,0.17,Matches
369,Jesuran Rak Sakyi\45685411,eng ENG,MF,Crystal Palace,19-129,2002,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
370,Aaron Ramsdale\466fb2c5,eng ENG,GK,Arsenal,23-273,1998,19,19,1710,19.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
371,Jacob Ramsey\1544f145,eng ENG,MFFW,Aston Villa,20-259,2001,20,16,1336,14.8,5,1,5,0,0,3,0,0.34,0.07,0.40,0.34,0.40,2.6,2.6,1.4,4.0,0.17,0.10,0.27,0.17,0.27,Matches
372,Marcus Rashford\a1d5bd30,eng ENG,FWMF,Manchester Utd,24-103,1997,14,8,733,8.1,4,1,4,0,0,1,0,0.49,0.12,0.61,0.49,0.61,2.3,2.3,1.4,3.7,0.28,0.17,0.45,0.28,0.45,Matches
373,Milot Rashica\6c6a3300,xk KVX,FWMF,Norwich City,25-228,1996,17,12,1147,12.7,0,2,0,0,0,0,0,0.00,0.16,0.16,0.00,0.16,1.3,1.3,1.7,3.0,0.10,0.13,0.23,0.10,0.23,Matches
374,David Raya\98ea5115,es ESP,GK,Brentford,26-149,1995,10,10,900,10.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
375,Nathan Redmond\ab651565,eng ENG,MFFW,Southampton,27-342,1994,19,15,1340,14.9,0,5,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,1.8,1.8,3.5,5.3,0.12,0.24,0.36,0.12,0.36,Matches
376,Sergio Reguilón\3353737a,es ESP,DF,Tottenham,25-057,1996,19,18,1444,16.0,1,3,1,0,0,3,0,0.06,0.19,0.25,0.06,0.25,2.0,2.0,3.6,5.5,0.12,0.22,0.35,0.12,0.35,Matches
377,Declan Rice\1c7012b8,eng ENG,MF,West Ham,23-028,1999,23,23,2070,23.0,1,4,1,0,0,6,0,0.04,0.17,0.22,0.04,0.22,0.7,0.7,1.7,2.4,0.03,0.07,0.10,0.03,0.10,Matches
378,Taylor Richards\e0243d23,eng ENG,MFFW,Brighton,21-069,2000,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.14,0.00,0.14,0.14,0.14,Matches
379,Richarlison\fa031b34,br BRA,FWMF,Everton,24-277,1997,14,12,1103,12.3,4,2,4,0,0,5,0,0.33,0.16,0.49,0.33,0.49,3.2,3.2,1.8,5.0,0.26,0.15,0.41,0.26,0.41,Matches
380,Jaïro Riedewald\7a1f2c08,nl NED,MF,Crystal Palace,25-155,1996,3,1,118,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.06,0.06,0.00,0.06,Matches
381,Matt Ritchie\71ef519e,sct SCO,DF,Newcastle Utd,32-154,1989,16,14,1318,14.6,0,2,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,0.4,0.4,1.6,2.1,0.03,0.11,0.14,0.03,0.14,Matches
382,Connor Roberts\24fae784,wls WAL,DF,Burnley,26-141,1995,4,3,286,3.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,Matches
383,Tyler Roberts\6c17e046,wls WAL,MFFW,Leeds United,23-030,1999,20,7,882,9.8,1,1,1,0,0,5,0,0.10,0.10,0.20,0.10,0.20,2.6,2.6,1.3,3.9,0.27,0.13,0.40,0.27,0.40,Matches
384,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,27-337,1994,17,17,1484,16.5,1,8,1,0,0,4,1,0.06,0.49,0.55,0.06,0.55,1.1,1.1,3.8,5.0,0.07,0.23,0.30,0.07,0.30,Matches
385,Joe Rodon\8d62d31a,wls WAL,DF,Tottenham,24-112,1997,1,0,79,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
386,Rodri\6434f10d,es ESP,MF,Manchester City,25-234,1996,20,20,1742,19.4,3,1,3,0,0,5,0,0.15,0.05,0.21,0.15,0.21,1.4,1.4,1.0,2.4,0.07,0.05,0.13,0.07,0.13,Matches
387,Rodrigo\1fb1c435,es ESP,MFFW,Leeds United,30-342,1991,15,13,1103,12.3,2,1,1,1,1,6,0,0.16,0.08,0.24,0.08,0.16,2.8,2.1,3.2,5.3,0.23,0.26,0.49,0.17,0.43,Matches
388,Jay Rodriguez\4ab53cdb,eng ENG,FW,Burnley,32-197,1989,16,4,566,6.3,1,1,1,0,0,3,0,0.16,0.16,0.32,0.16,0.32,1.6,1.6,1.2,2.8,0.25,0.20,0.45,0.25,0.45,Matches
389,Mads Roerslev\57c94db2,dk DEN,DF,Brentford,22-232,1999,14,9,905,10.1,1,1,1,0,0,0,0,0.10,0.10,0.20,0.10,0.20,0.3,0.3,0.6,1.0,0.03,0.06,0.10,0.03,0.10,Matches
390,Cristian Romero\a3d94a58,ar ARG,DF,Tottenham,23-290,1998,8,7,623,6.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
391,Oriol Romeu\4b511457,es ESP,MF,Southampton,30-140,1991,21,21,1818,20.2,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.8,0.8,1.5,2.3,0.04,0.07,0.12,0.04,0.12,Matches
392,Cristiano Ronaldo\dea698d9,pt POR,FW,Manchester Utd,37-006,1985,19,16,1480,16.4,8,3,6,2,2,4,0,0.49,0.18,0.67,0.36,0.55,9.5,8.0,1.7,9.6,0.58,0.10,0.68,0.48,0.59,Matches
393,Salomón Rondón\b318a643,ve VEN,FW,Everton,32-148,1989,13,8,710,7.9,1,0,1,0,0,2,0,0.13,0.00,0.13,0.13,0.13,2.0,2.0,0.6,2.6,0.25,0.08,0.33,0.25,0.33,Matches
394,Danny Rose\89d10e53,eng ENG,DF,Watford,31-224,1990,8,7,689,7.7,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.8,0.9,0.02,0.10,0.12,0.02,0.12,Matches
395,Jon Rowe\8c12f884,eng ENG,MFFW,Norwich City,18-287,2003,3,0,46,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.25,0.25,0.00,0.25,Matches
396,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,28-345,1993,23,23,2070,23.0,2,0,2,0,0,5,0,0.09,0.00,0.09,0.09,0.09,1.8,1.8,1.0,2.8,0.08,0.05,0.12,0.08,0.12,Matches
397,Lukas Rupp\3faa1780,de GER,MF,Norwich City,31-034,1991,10,5,477,5.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,1.2,1.7,0.11,0.22,0.33,0.11,0.33,Matches
398,José Sá\903b6e8b,pt POR,GK,Wolves,29-025,1993,22,22,1980,22.0,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,0.0,0.0,1.0,1.0,0.00,0.05,0.05,0.00,0.05,Matches
399,Allan Saint-Maximin\2b16cb1a,fr FRA,FWMF,Newcastle Utd,24-336,1997,22,21,1885,20.9,5,3,5,0,0,4,0,0.24,0.14,0.38,0.24,0.38,3.9,3.9,4.1,7.9,0.18,0.19,0.38,0.18,0.38,Matches
400,Romain Saïss\9fbbcf39,ma MAR,DF,Wolves,31-322,1990,20,20,1748,19.4,2,0,2,0,0,4,0,0.10,0.00,0.10,0.10,0.10,2.2,2.2,0.1,2.3,0.11,0.01,0.12,0.11,0.12,Matches
401,Bukayo Saka\bc7dc64d,eng ENG,FWMF,Arsenal,20-159,2001,22,20,1641,18.2,6,4,6,0,0,3,0,0.33,0.22,0.55,0.33,0.55,4.7,4.7,3.4,8.2,0.26,0.19,0.45,0.26,0.45,Matches
402,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,29-241,1992,21,20,1813,20.1,16,9,14,2,3,1,0,0.79,0.45,1.24,0.69,1.14,13.2,10.7,7.0,17.7,0.65,0.35,1.00,0.53,0.88,Matches
403,Mohammed Salisu\0b33f6ad,gh GHA,DF,Southampton,22-300,1999,22,21,1892,21.0,0,0,0,0,0,9,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.5,1.5,0.05,0.02,0.07,0.05,0.07,Matches
404,Albert Sambi Lokonga\1b4f1169,be BEL,MF,Arsenal,22-112,1999,14,10,909,10.1,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.6,1.1,0.05,0.06,0.11,0.05,0.11,Matches
405,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,25-244,1996,15,13,1201,13.3,2,0,2,0,0,4,0,0.15,0.00,0.15,0.15,0.15,1.6,1.6,0.1,1.7,0.12,0.01,0.13,0.12,0.13,Matches
406,Robert Sánchez\6a713852,es ESP,GK,Brighton,24-085,1997,21,21,1889,21.0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.4,0.4,0.00,0.02,0.02,0.00,0.02,Matches
407,Jadon Sancho\dbf053da,eng ENG,FWMF,Manchester Utd,21-323,2000,18,11,1027,11.4,1,0,1,0,0,0,0,0.09,0.00,0.09,0.09,0.09,1.4,1.4,1.8,3.2,0.12,0.16,0.28,0.12,0.28,Matches
408,Morgan Sanson\6e7f1353,fr FRA,MF,Aston Villa,27-177,1994,6,2,226,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
409,Samir Santos\92b4758e,br BRA,DF,Watford,27-068,1994,4,4,360,4.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.03,0.00,0.03,0.03,0.03,Matches
410,Josh Sargent\a8d4428b,us USA,FWMF,Norwich City,21-356,2000,19,12,1073,11.9,2,0,2,0,0,1,0,0.17,0.00,0.17,0.17,0.17,2.2,2.2,0.7,2.8,0.18,0.05,0.24,0.18,0.24,Matches
411,Jeremy Sarmiento\ac0d576d,ec ECU,FW,Brighton,19-240,2002,2,1,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
412,Ismaila Sarr\bfdb33aa,sn SEN,MFFW,Watford,23-351,1998,12,12,1030,11.4,5,0,5,0,1,1,0,0.44,0.00,0.44,0.44,0.44,3.3,2.5,1.2,3.7,0.29,0.10,0.39,0.22,0.32,Matches
413,Malang Sarr\4315f30d,fr FRA,DF,Chelsea,23-019,1999,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
414,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,30-053,1991,12,12,1060,11.8,0,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08,0.5,0.5,0.1,0.6,0.04,0.01,0.05,0.04,0.05,Matches
415,Jeffrey Schlupp\3312f911,gh GHA,MFFW,Crystal Palace,29-050,1992,18,9,849,9.4,2,1,2,0,0,1,0,0.21,0.11,0.32,0.21,0.32,1.3,1.3,1.0,2.3,0.14,0.10,0.24,0.14,0.24,Matches
416,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,35-098,1986,21,21,1890,21.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
417,Ken Sema\1770bd68,se SWE,MFFW,Watford,28-134,1993,11,4,519,5.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.6,0.6,0.01,0.10,0.11,0.01,0.11,Matches
418,Nélson Semedo\d04b94db,pt POR,DF,Wolves,28-087,1993,20,20,1749,19.4,0,1,0,0,0,1,0,0.00,0.05,0.05,0.00,0.05,1.3,1.3,0.9,2.2,0.07,0.04,0.11,0.07,0.11,Matches
419,Ryan Sessegnon\6aa3e78b,eng ENG,DFMF,Tottenham,21-269,2000,4,2,221,2.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.02,0.07,0.09,0.02,0.09,Matches
420,Jamie Shackleton\8d03ca5a,eng ENG,DF,Leeds United,22-126,1999,11,7,628,7.0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.02,0.01,0.02,0.02,0.02,Matches
421,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,26-214,1995,15,15,1269,14.1,0,2,0,0,0,5,0,0.00,0.14,0.14,0.00,0.14,0.2,0.2,2.1,2.4,0.01,0.15,0.17,0.01,0.17,Matches
422,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,29-349,1992,14,12,1083,12.0,2,0,2,0,0,6,1,0.17,0.00,0.17,0.17,0.17,0.6,0.6,0.5,1.1,0.05,0.04,0.09,0.05,0.09,Matches
423,Francisco Sierralta\0f933743,cl CHI,DF,Watford,24-281,1997,5,5,427,4.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.01,0.00,0.01,0.01,0.01,Matches
424,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,27-185,1994,23,23,1972,21.9,7,1,7,0,0,5,0,0.32,0.05,0.37,0.32,0.37,4.2,4.2,3.7,7.9,0.19,0.17,0.36,0.19,0.36,Matches
425,Fábio Silva\e7aa9d7c,pt POR,FWMF,Wolves,19-207,2002,12,1,146,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.5,0.29,0.04,0.32,0.29,0.32,Matches
426,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,37-142,1984,20,17,1643,18.3,3,0,3,0,0,2,0,0.16,0.00,0.16,0.16,0.16,0.7,0.7,0.1,0.8,0.04,0.01,0.04,0.04,0.04,Matches
427,Ellis Simms\26d3b5be,eng ENG,FW,Everton,21-037,2001,1,1,61,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
428,Moussa Sissoko\2acd49b9,fr FRA,MF,Watford,32-179,1989,20,20,1780,19.8,0,1,0,0,0,3,0,0.00,0.05,0.05,0.00,0.05,1.5,1.5,1.1,2.6,0.08,0.05,0.13,0.08,0.13,Matches
429,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,21-148,2000,18,14,1350,15.0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.9,1.1,0.01,0.06,0.07,0.01,0.07,Matches
430,William Smallbone\5e105217,ie IRL,MF,Southampton,21-355,2000,1,1,69,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.10,0.12,0.23,0.10,0.23,Matches
